CTH2408-00538!NPI!100004933201!1182242!1182242-01-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!9.74!3.60!2024-02-26 13:16:44!EXCESSIVE_VX_POWER_RUN_STATUS!Failing Child Step='electrical_design_power - edp';Attribute 'vx-power-run-status' has 1 violated entries during vx-power-edp. Violated entries: UNKNOWN_0!DB03
CTH2408-00525!NPI!100004933201!1182242!1182242-01-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!9.75!3.60!2024-02-26 13:25:03!MISSING_MEASUREMENT!Could not find measurements for 1 spec(s).!DB03
VFDCTH240505283!NPI!100004896344!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!25.02!1.36!2024-02-28 19:06:08!VF_SI_ICI_SERDES_FAIL!!DB03
VFDCTH240705159!NPI!100004914028!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!11.04!3.11!2024-02-27 01:12:56!VX_PV_TGEN_FAILED!!DB03
CTH2407-02747!NPI!100004926465!1182242!1182242-01-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!15.39!3.29!2024-02-26 20:50:32!VX_PV_TGEN_FAILED!Failing Child Step='hbm_tgen_pv - hbm_tgen_pv-run-test';INTERNAL: TC0 is halted before Stop flag was set. Core Status: run_state = 2 pc=332 halted_due_to_instruction=false!DB03
CTH2406-02147!NPI!100004875215!1167688!1167688-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!16.12!0.03!2024-03-01 03:02:03!VX_PV_TGEN_FAILED!Failing Child Step='hbm_tgen_pv - hbm_tgen_pv-run-test';INTERNAL: TC0 is halted before Stop flag was set. Core Status: run_state = 2 pc=334 halted_due_to_instruction=false!DB03
CTH2407-00960!NPI!100004926465!1182242!1182242-01-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!15.87!2.47!2024-02-27 16:27:46!EXCESSIVE_TGEN_CORRECTABLE_ECC_ERRORS!Failing Child Step='hbm_tgen_pv - hbm_tgen_pv-run-test-tdp_no_hbm-row_hammer';Attribute 'tgen-correctable-ecc-errors' has 1 violated entries during tgen-row_hammer. Violated entries: block-31-nod!DB03
CTH2407-00835!NPI!100004926465!1182242!1182242-01-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!16.59!3.58!2024-02-26 13:47:04!EXCESSIVE_HELLO_VFC_SMARTDIAG!Failing Child Step='hello_vfc - Diag';Attribute 'hello_vfc_smartdiag' has 2 violated entries. Violated entries: HelloTestSuite/HelloTc:CoreDumpCollectCsrsTest/Core0,HelloTestSuite/HelloTc:CoreDum!DB03
CTH2407-02957!NPI!100004926465!1182242!1182242-01-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!15.08!3.08!2024-02-27 01:48:36!STETHOSCOPE_STOP_ERROR!Failing Child Step='vf_tdp_thermal_impedance_retry_2 - Stop Stethoscope';Error stopping Stethoscope: sensor data exceed thresholds or have no readings!DB03
CTH2351-00017!NPI!100004873407!1167688!1167688-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!73.05!3.01!2024-02-27 03:39:04!osfp_send_command_error!(HostCommandError) Send command failure: /fish/tools/vf_osfp_reg --gbmc_host='[fe80::a0d5:9dff:fe6c:6e6a%gbmcbr]' --gbmc_port=54321 --loas2=false --tpu_chip=1 --ici_port=2 --write --value=0xc0 --!DB03
CTH2406-00501!NPI!100004924063!1182242!1182242-01-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!21.80!1.17!2024-02-28 23:46:03!EXCESSIVE_TGEN_TEST_STATUS!Failing Child Step='hbm_tgen_pv - hbm_tgen_pv-run-test-tdp_no_hbm-bank_stress_normal';Attribute 'tgen-test-status' has 1 violated entries during tgen-bank_stress_normal. Violated entries: block-6!DB03
CTH2406-01142!NPI!100004888814!1167689!1167689-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!20.86!0.29!2024-02-29 20:44:08!ping_gbmc_retry_from_host_tray_fail!Failed to ping fe80::a0d5:9dff:fe6c:6e6a%gbmcbr from the host tray!DB03
VFDCTH240603460!NPI!100004912592!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!19.53!0.23!2024-02-29 22:17:52!vf_si_unexpected_fail!!DB03
VFDCTH240601625!NPI!100004896344!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!18.05!0.27!2024-02-29 21:13:44!VX_POWER_EXECUTION!!DB03
VFDCTH240603550!NPI!100004912592!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!19.47!0.28!2024-02-29 21:06:10!TPU_HBM_LANE_REPAIR_FAILED_HARD!!DB03
PNGCTH230510989!CTN!100004598260!42000834-12!42000834-12-0B-1W!GRANITE|PLATFORMS-NETWORKING!PCBA!610005!610005:Pre-FQA!392.80!309.10!2023-04-27 01:17:22!005!-!DB06
PNGCTH230603378!CTN!100004598262!42000834-12!42000834-12-0B-1W!GRANITE|PLATFORMS-NETWORKING!PCBA!610005!610005:Pre-FQA!386.59!254.04!2023-06-21 02:54:56!005!!DB06
PNGCTH224518589!CTN!100004564441!42000834-12!42000834-12-0B-1W!GRANITE|PLATFORMS-NETWORKING!PCBA!610005!610005:Pre-FQA!379.85!357.86!2023-03-09 07:14:24!ICT_FAIL!Fix:FICT2239/Failed : Power SetUp!DB03
PNGCTH230509172!CTN!100004598259!42000834-12!42000834-12-0B-1W!GRANITE|PLATFORMS-NETWORKING!PCBA!610005!610005:Pre-FQA!383.31!324.60!2023-04-11 13:28:44!005!-!DB06
PNGCTH230503607!CTN!100004598260!42000834-12!42000834-12-0B-1W!GRANITE|PLATFORMS-NETWORKING!PCBA!610005!610005:Pre-FQA!385.95!318.87!2023-04-17 06:49:11!ICT_FAIL!Failed : Power SetUp!DB03
PNGCTH230511692!CTN!100004598260!42000834-12!42000834-12-0B-1W!GRANITE|PLATFORMS-NETWORKING!PCBA!610005!610005:Pre-FQA!388.50!318.88!2023-04-17 06:37:22!ICT_FAIL!Failed : Power SetUp!DB03
PNGCTH230505819!CTN!100004598260!42000834-12!42000834-12-0B-1W!GRANITE|PLATFORMS-NETWORKING!PCBA!610005!610005:Pre-FQA!387.35!317.36!2023-04-18 19:03:27!005!!DB03
CTH2347-72539!NPI!100004823674!1143032!1143032-E-1W!VIPERLITE POD|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!92.82!78.72!2023-12-13 10:34:54!EXCESSIVE_VX_THERMAL_IMPEDANCE!Failing Child Step='thermal_impedance_with_retry - Diag';Attribute 'vx-thermal-impedance' has 1 violated entries. Violated entries: asic-thermal-impedance!DB06
VLSCTH232470601!NPI!100004689680!1131265-04!1131265-04-B-1W!VIPERLITE POD|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!253.67!28.02!2024-02-02 03:19:43!PCIE_DEVPATH_MISSING!!DB03
CTH2326-71001!NPI!100004696375!1143032!1143032-07-1W!VIPERLITE POD|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!227.39!9.67!2024-02-20 11:40:45!VL_MARGIN_SCRIPT_FAIL!Failing Child Step='vl_margin [Voltage Margin OFF] - Tray ID: 0';Exit code: 1 , stderr:!DB03
CTH2405-00034!NPI!100004888813!1167689!1167689-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!32.00!0.57!2024-02-29 14:00:50!PCIE_DEVPATH_MISSING!^/phys/PE\d/IO0/CDFP/DOWNLINK/VFC2:device:asic!DB03
VFDCTH235102389!NPI!100004862665!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!69.70!55.72!2024-01-05 10:35:22!VX_POWER_TIMEOUT!!DB03
CTH2408-02053!NPI!100004903472!1167688!1167688-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!7.07!0.51!2024-02-29 15:33:53!VX_PV_TGEN_FAILED!Failing Child Step='hbm_tgen_pv - hbm_tgen_pv-run-test';INTERNAL: TC1 is halted before Stop flag was set. Core Status: run_state = 2 pc=366 halted_due_to_instruction=false!DB03
CTH2408-01005!NPI!100004903472!1167688!1167688-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!6.79!0.45!2024-02-29 17:00:41!EXCESSIVE_VX_POWER_RUN_STATUS!Failing Child Step='vf_tdp_thermal_impedance_retry_2 - tdp';Attribute 'vx-power-run-status' has 1 violated entries during vx-power-tdp. Violated entries: UNKNOWN_0!DB03
CTH2408-03177!NPI!100004933202!1182243!1182243-01-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!8.07!0.00!2024-03-01 03:40:57!VX_POWER_EXECUTION!Failing Child Step='vf_tdp_thermal_impedance_retry_2 - vx-power-execution';vx_power finished with errors:;E0216 23:29:59.585828  140315 async_driver.cc:487] [device_path: 	 "/dev/vfio/137" mode:!DB03
CTH2408-01917!NPI!100004903472!1167688!1167688-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!7.10!0.77!2024-02-29 09:24:08!VX_POWER_EXECUTION!Failing Child Step='vf_tdp_thermal_impedance_retry_2 - vx-power-execution';vx_power finished with errors:;E0222 14:05:52.577617  134105 async_driver.cc:487] [device_path: 	 "/dev/vfio/139" mode:!DB03
CTH2408-04779!NPI!100004903472!1167688!1167688-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!6.28!0.53!2024-02-29 15:08:58!tpu_error_p5x_execution!Failing Child Step='Tpu Sdc - p5x-execution';Target tray0chip2 Iteration 0, Unable to read results file /data/tmp/tmpvv3vpx3t/tray0chip2/iteration0/golden_comparison_results.textproto, P5x failed!DB03
CTH2408-04181!NPI!100004903472!1167688!1167688-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!6.23!0.04!2024-03-01 02:56:51!TPU_FAIL_SEAWORTHY!Failing Child Step='seaworthy_margin_up [Voltage Margin UP] - seaworthy-execution';Seaworthy timed out after 3600s.;Seed: viperfishist0;Chip: (none):pe0:1 failed 1 fish tests!DB03
CTH2408-02009!NPI!100004903472!1167688!1167688-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!7.08!0.67!2024-02-29 11:40:59!EXCESSIVE_VX_POWER_RUN_STATUS!Failing Child Step='vf_tdp_thermal_impedance_retry_2 - tdp';Attribute 'vx-power-run-status' has 1 violated entries during vx-power-tdp. Violated entries: UNKNOWN_0!DB03
CTH2408-02729!NPI!100004903472!1167688!1167688-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!7.38!0.73!2024-02-29 10:12:58!tpu_error_p5x_execution!Failing Child Step='Tpu Sdc - p5x-execution';Target tray0chip1 Iteration 0, Unable to read results file /data/tmp/tmp7i4ni1i8/tray0chip1/iteration0/golden_comparison_results.textproto, P5x failed!DB03
CTH2408-04169!NPI!100004903472!1167688!1167688-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!6.36!0.41!2024-02-29 18:03:46!EXCESSIVE_TGEN_TEST_STATUS!Failing Child Step='hbm_tgen_pv - hbm_tgen_pv-run-test-tdp_no_hbm-decoder';Attribute 'tgen-test-status' has 1 violated entries during tgen-decoder. Violated entries: block-13-node-0-decoder!DB03
CTH2408-06004!NPI!100004888814!1167689!1167689-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!3.88!0.16!2024-02-29 23:51:50!HELLO_VFC_SMARTDIAG_ABORTED!Failing Child Step='hello_vfc - Diag';Test command '/export/hda3/tests/hello_vfc_smartdiag/hello_vfc_smartdiag_test_executable.runfiles/google3/platforms/asic_sw/tools/deepsea/vxc/vfc/hello_vfc -!DB03
CTH2408-01973!NPI!100004903472!1167688!1167688-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!7.08!0.13!2024-03-01 00:47:09!TPU_FAIL_SEAWORTHY!Failing Child Step='seaworthy_margin_up [Voltage Margin UP] - seaworthy-execution';Seaworthy failed with non-zero exit code.;Seed: viperfishist0;Chip: (none):pe0:3 failed 1 fish tests!DB03
VFDCTH240202280!NPI!100004864198!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!48.89!0.59!2024-02-29 13:35:04!005!!DB03
VFDCTH240801984!NPI!100004914028!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!7.79!0.58!2024-02-29 13:46:26!MISSING_MEASUREMENT!!DB03
VFDCTH240505912!NPI!100004896344!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!26.86!0.59!2024-02-29 13:31:46!ICT_FAIL!!DB03
VFDCTH240602172!NPI!100004888820!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!19.32!1.38!2024-02-28 18:47:49!PCIE_DEVPATH_MISSING!!DB03
CTH2406-70631!NPI!100004812677!1143032!1143032-C-1W!VIPERLITE POD|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!21.58!2.34!2024-02-27 19:31:35!EXCESSIVE_PV_TGEN_THERMAL_THROTTLE!Failing Child Step='hbm_tgen_pv_conditions - tdp_no_hbm';Attribute 'pv-tgen-thermal-throttle' has 1 violated entries during pv-tgen-tdp_no_hbm. Violated entries: throttle-rate!DB03
VFDCTH240801521!NPI!100004914028!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!10.10!0.59!2024-02-29 13:44:52!VX_PV_TGEN_FAILED!!DB03
VFDCTH240702970!NPI!100004903475!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!12.57!1.35!2024-02-28 19:17:01!EXCESSIVE_TGEN_CORRECTABLE_ECC_ERRORS!!DB03
VFDCTH240703847!NPI!100004914029!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!13.81!0.61!2024-02-29 13:03:09!TPU_PCIE_RUN_LOAD_ERROR!!DB03
VFDCTH240803897!NPI!100004914028!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!7.36!0.60!2024-02-29 13:30:55!EXCESSIVE_TGEN_TEST_STATUS!!DB03
CTH2408-06419!NPI!100004903472!1167688!1167688-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!3.12!0.51!2024-02-29 15:29:41!PCIE_DEVPATH_MISSING!^/phys/PE\d/IO0/CDFP/DOWNLINK/VFC3:device:asic!DB03
CTH2408-06189!NPI!100004903472!1167688!1167688-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!3.62!0.51!2024-02-29 15:33:47!PCIE_DEVPATH_MISSING!^/phys/PE\d/IO0/CDFP/DOWNLINK/VFC3:device:asic!DB03
VFDCTH240803383!NPI!100004914029!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!8.36!0.60!2024-02-29 13:17:20!VX_POWER_EXECUTION!!DB03
VFDCTH240804177!NPI!100004914028!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!6.57!0.60!2024-02-29 13:21:00!EXCESSIVE_TGEN_CORRECTABLE_ECC_ERRORS!!DB03
VFDCTH240801208!NPI!100004914028!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!9.52!0.31!2024-02-29 20:22:09!1194|ICT FAILURE!!DB03
VFDCTH240800313!NPI!100004914029!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!10.36!0.59!2024-02-29 13:44:00!vfc2_telemetry!!DB03
VFDCTH240803389!NPI!100004914029!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!8.37!0.58!2024-02-29 13:46:53!vfc3_telemetry!!DB03
EATCTH240700695!NPI!100004925654!1148199!1148199-0B-1D!ENDURANCE|PLATFORMS-NETWORKING!PCBA!610005!610005:Pre-FQA!6.96!1.80!2024-02-28 08:36:02!smbpbi_tgp_limit_err!(SmbpbiError)_;(I2cToolsError)_Error_while_executing_the_i2ctransfer_command;(HostCommandError)_Send_command_failure:_/usr/sbin/i2ctransfer_y_12_w6_0x46_0x5C_0x04_0x05_0x14_0x00_0x80_(error:_Error:_Se!DB06
VFDCTH240601038!NPI!100004903477!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!22.59!0.23!2024-02-29 22:17:47!EXCESSIVE_VX_POWER_RUN_STATUS!!DB03
VFDCTH240804951!NPI!100004914028!1128352-09!1128352-09-B-2W!VIPERFISH|PLATFORMS-SERVER!PCBA!610005!610005:Pre-FQA!3.89!0.23!2024-02-29 22:20:10!EXCESSIVE_VX_POWER_RUN_STATUS!!DB03
CTH2408-05762!NPI!100004903472!1167688!1167688-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!4.05!0.51!2024-02-29 15:29:55!PCIE_DEVPATH_MISSING!^/phys/PE\d/IO0/CDFP/DOWNLINK/VFC3:device:asic!DB03
CTH2408-05430!NPI!100004903472!1167688!1167688-B-2W!VIPERFISH|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!3.52!0.16!2024-02-29 23:56:31!STETHOSCOPE_STOP_ERROR!Failing Child Step='vf_tdp_thermal_impedance_retry_2 - Stop Stethoscope';Error stopping Stethoscope: sensor data exceed thresholds or have no readings!DB03
CTH2409-10044!PRM!000033741553_MANUAL!1143032!1143032-C-2W!VIPERLITE POD|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!3.05!0.47!2024-02-29 16:26:31!EXCESSIVE_VX_THERMAL_IMPEDANCE!Failing Child Step='thermal_impedance_with_retry - Diag';Attribute 'vx-thermal-impedance' has 1 violated entries. Violated entries: asic-thermal-impedance!DB03
CTH2409-70896!NPI!100004931270!1143032!1143032-E-1W!VIPERLITE POD|PLATFORMS-SERVER!SYSTEM ASSEMBLY!610005!610005:Pre-FQA!1.55!0.00!2024-03-01 03:42:22!EXCESSIVE_VX_THERMAL_IMPEDANCE!Failing Child Step='thermal_impedance_with_retry - Diag';Attribute 'vx-thermal-impedance' has 1 violated entries. Violated entries: asic-thermal-impedance!DB03
